Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
2087,US-2022-137526-CHO-TRI-54000,13-01-2024,10-07-2027,Standard Class,137526,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7
2088,US-2022-137526-CHO-FUD-51000,13-01-2024,10-07-2027,Standard Class,137526,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
4356,US-2023-102456-CHO-FUD-51000,27-02-2025,21-08-2028,First Class,102456,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
4357,US-2023-101448-CHO-MIL-31000,27-02-2025,21-08-2028,Second Class,101448,United States,La Crosse,Wisconsin,54601,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4358,US-2023-111283-CHO-NUT-13000,28-02-2025,24-08-2028,Standard Class,111283,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7
8188,US-2024-145429-CHO-SCR-58000,21-07-2025,15-01-2030,Standard Class,145429,United States,San Diego,California,92024,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
8189,US-2024-160465-SUG-SWE-91000,21-07-2025,16-01-2030,Standard Class,160465,United States,Cleveland,Ohio,44105,Sugar,Atlantic,SUG-SWE-91000,SweeTARTS,10.5,7,4.9,5.6
8190,US-2024-104731-CHO-FUD-51000,21-07-2025,17-01-2030,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
4005,US-2022-110870-CHO-SCR-58000,12-12-2024,06-06-2028,First Class,110870,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
4006,US-2022-167220-CHO-SCR-58000,12-12-2024,07-06-2028,Standard Class,167220,United States,Austin,Texas,78745,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
4007,US-2022-110870-CHO-TRI-54000,12-12-2024,06-06-2028,First Class,110870,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
9761,US-2024-102379-CHO-SCR-58000,02-12-2025,29-05-2030,Standard Class,102379,United States,Oakland,California,94601,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
9762,US-2024-164917-CHO-SCR-58000,02-12-2025,30-05-2030,Standard Class,164917,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
9763,US-2024-109701-CHO-MIL-31000,02-12-2025,26-05-2030,Same Day,109701,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4359,US-2023-101623-CHO-NUT-13000,28-02-2025,26-08-2028,Standard Class,101623,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6
4360,US-2023-143819-CHO-MIL-31000,01-03-2025,25-08-2028,Standard Class,143819,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12
4361,US-2023-143819-CHO-FUD-51000,01-03-2025,25-08-2028,Standard Class,143819,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
2442,US-2022-151253-CHO-SCR-58000,22-04-2024,17-10-2027,Standard Class,151253,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2443,US-2022-118227-CHO-FUD-51000,24-04-2024,19-10-2027,Standard Class,118227,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
2444,US-2022-130365-CHO-TRI-54000,25-04-2024,20-10-2027,Standard Class,130365,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
521,US-2021-105767-CHO-SCR-58000,23-05-2024,17-11-2026,Standard Class,105767,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9
522,US-2021-135881-CHO-FUD-51000,23-05-2024,17-11-2026,Standard Class,135881,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
523,US-2021-105767-CHO-FUD-51000,23-05-2024,17-11-2026,Standard Class,105767,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
5055,US-2023-141397-CHO-NUT-13000,20-06-2025,11-12-2028,First Class,141397,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
5056,US-2023-149965-CHO-NUT-13000,20-06-2025,15-12-2028,Standard Class,149965,United States,Oklahoma City,Oklahoma,73120,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
5057,US-2023-140081-CHO-SCR-58000,20-06-2025,14-12-2028,Standard Class,140081,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
2092,US-2022-151547-CHO-MIL-31000,17-01-2024,16-07-2027,Standard Class,151547,United States,Bartlett,Tennessee,38134,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12
2093,CA-2022-152681-CHO-MIL-31000,17-01-2024,15-07-2027,Standard Class,152681,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2094,US-2022-141250-CHO-NUT-13000,19-01-2024,16-07-2027,Standard Class,141250,United States,Texas City,Texas,77590,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
4008,CA-2022-155586-CHO-SCR-58000,12-12-2024,07-06-2028,Second Class,155586,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
4009,CA-2022-155586-CHO-SCR-58000,12-12-2024,07-06-2028,Second Class,155586,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
4010,CA-2022-155586-CHO-NUT-13000,12-12-2024,07-06-2028,Second Class,155586,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
5407,US-2023-167241-CHO-SCR-58000,15-08-2025,11-02-2029,Standard Class,167241,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5408,US-2023-166163-CHO-NUT-13000,15-08-2025,09-02-2029,Second Class,166163,United States,Oakland,California,94601,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
5409,US-2023-148096-OTH-KAZ-38000,16-08-2025,08-02-2029,First Class,148096,United States,Los Angeles,California,90045,Other,Pacific,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6
5058,US-2023-141397-CHO-SCR-58000,20-06-2025,11-12-2028,First Class,141397,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
5059,US-2023-152534-CHO-FUD-51000,20-06-2025,15-12-2028,Second Class,152534,United States,Salinas,California,93905,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
5060,US-2023-141397-CHO-SCR-58000,20-06-2025,11-12-2028,First Class,141397,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
524,US-2021-138513-CHO-TRI-54000,23-05-2024,17-11-2026,Standard Class,138513,United States,Bellevue,Washington,98006,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
525,US-2021-135881-CHO-TRI-54000,23-05-2024,17-11-2026,Standard Class,135881,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
526,US-2021-105767-CHO-TRI-54000,23-05-2024,17-11-2026,Standard Class,105767,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
875,US-2021-151708-CHO-NUT-13000,08-08-2024,04-02-2027,Standard Class,151708,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
876,US-2021-131450-CHO-MIL-31000,08-08-2024,05-02-2027,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12
877,US-2021-124478-CHO-FUD-51000,08-08-2024,02-02-2027,Standard Class,124478,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
5410,US-2023-150343-CHO-SCR-58000,16-08-2025,09-02-2029,Standard Class,150343,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5411,US-2023-113117-CHO-MIL-31000,16-08-2025,11-02-2029,Standard Class,113117,United States,Davis,California,95616,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2448,US-2022-143602-CHO-MIL-31000,25-04-2024,19-10-2027,Second Class,143602,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2449,US-2022-115420-CHO-TRI-54000,25-04-2024,23-10-2027,Standard Class,115420,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
878,US-2021-124478-OTH-LIC-15000,08-08-2024,02-02-2027,Standard Class,124478,United States,Trenton,Michigan,48183,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,60,3,30,30
879,US-2021-131450-CHO-TRI-54000,08-08-2024,05-02-2027,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
880,US-2021-124478-CHO-FUD-51000,08-08-2024,02-02-2027,Standard Class,124478,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
9264,US-2024-169005-CHO-SCR-58000,02-11-2025,29-04-2030,Standard Class,169005,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
9265,US-2024-145597-CHO-SCR-58000,02-11-2025,28-04-2030,First Class,145597,United States,Bloomington,Illinois,61701,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
9266,US-2024-163790-CHO-SCR-58000,02-11-2025,27-04-2030,Second Class,163790,United States,Danville,California,94526,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
1946,US-2021-142314-CHO-SCR-58000,23-12-2024,20-06-2027,Standard Class,142314,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1
1947,US-2021-114517-CHO-SCR-58000,23-12-2024,19-06-2027,Standard Class,114517,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
1948,US-2021-154158-CHO-MIL-31000,23-12-2024,19-06-2027,Second Class,154158,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
4907,US-2023-166380-CHO-SCR-58000,30-05-2025,23-11-2028,Standard Class,166380,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9
4908,US-2023-113831-CHO-TRI-54000,30-05-2025,23-11-2028,Standard Class,113831,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
4909,US-2023-105578-CHO-TRI-54000,30-05-2025,24-11-2028,Standard Class,105578,United States,Parker,Colorado,80134,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
3337,US-2022-122371-CHO-SCR-58000,26-09-2024,23-03-2028,Standard Class,122371,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
3338,US-2022-124800-CHO-SCR-58000,26-09-2024,22-03-2028,Standard Class,124800,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
3339,US-2022-111458-CHO-NUT-13000,26-09-2024,22-03-2028,Standard Class,111458,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
4209,US-2023-116547-CHO-SCR-58000,10-01-2025,09-07-2028,Standard Class,116547,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
4210,US-2023-141887-CHO-FUD-51000,11-01-2025,07-07-2028,Standard Class,141887,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,50.4,14,33.6,16.8
4211,US-2023-126529-CHO-FUD-51000,11-01-2025,05-07-2028,Second Class,126529,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
2294,US-2022-112508-CHO-TRI-54000,24-03-2024,20-09-2027,Standard Class,112508,United States,Coral Springs,Florida,33065,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
2295,US-2022-164301-CHO-MIL-31000,26-03-2024,20-09-2027,Standard Class,164301,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12
2296,US-2022-116981-CHO-MIL-31000,26-03-2024,18-09-2027,Second Class,116981,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4212,US-2023-126529-OTH-KAZ-38000,11-01-2025,05-07-2028,Second Class,126529,United States,Springfield,Ohio,45503,Other,Atlantic,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9
4213,US-2023-126529-CHO-SCR-58000,11-01-2025,05-07-2028,Second Class,126529,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
4214,US-2023-133368-CHO-MIL-31000,14-01-2025,12-07-2028,Standard Class,133368,United States,Concord,North Carolina,28027,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12
1600,US-2021-119144-CHO-SCR-58000,16-11-2024,11-05-2027,First Class,119144,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
1601,US-2021-128209-CHO-SCR-58000,17-11-2024,15-05-2027,Standard Class,128209,United States,Buffalo,New York,14215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36,10,25,11
1602,US-2021-145926-CHO-MIL-31000,17-11-2024,14-05-2027,Standard Class,145926,United States,Moorhead,Minnesota,56560,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
551,US-2021-146885-CHO-SCR-58000,30-05-2024,26-11-2026,Standard Class,146885,United States,Richmond,Virginia,23223,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
552,US-2021-103429-CHO-SCR-58000,30-05-2024,22-11-2026,First Class,103429,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
553,US-2021-140473-CHO-SCR-58000,30-05-2024,24-11-2026,Standard Class,140473,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2297,US-2022-103793-CHO-MIL-31000,26-03-2024,21-09-2027,Standard Class,103793,United States,Miami,Florida,33142,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2298,US-2022-167374-CHO-MIL-31000,26-03-2024,20-09-2027,Second Class,167374,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
2299,US-2022-116981-CHO-TRI-54000,26-03-2024,18-09-2027,Second Class,116981,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
375,US-2021-110849-CHO-TRI-54000,18-04-2024,14-10-2026,Standard Class,110849,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
376,US-2021-100678-CHO-NUT-13000,18-04-2024,13-10-2026,Standard Class,100678,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
377,US-2021-110849-CHO-NUT-13000,18-04-2024,14-10-2026,Standard Class,110849,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
4910,US-2023-152730-CHO-TRI-54000,30-05-2025,24-11-2028,Standard Class,152730,United States,Superior,Wisconsin,54880,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
4911,US-2023-147473-CHO-MIL-31000,30-05-2025,23-11-2028,Standard Class,147473,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
4912,US-2023-152730-CHO-NUT-13000,30-05-2025,24-11-2028,Standard Class,152730,United States,Superior,Wisconsin,54880,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7
9445,US-2024-132220-CHO-SCR-58000,12-11-2025,09-05-2030,Standard Class,132220,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
9446,US-2024-164168-CHO-SCR-58000,12-11-2025,11-05-2030,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
9447,US-2024-134915-CHO-SCR-58000,12-11-2025,05-05-2030,Same Day,134915,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
7176,CA-2024-139675-CHO-SCR-58000,13-03-2025,08-09-2029,Second Class,139675,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4
